"Cloudlet","","Vertual Machine","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load",""
"CL = 125"," -> ","VM = 9","","24369.0","26.03525641025641","","17172.0","24.743515850144092","","24828.0","25.129554655870447","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","12898.0","25.951710261569417","","12889.0","27.020964360587","","16099.0","26.87646076794658","","15174.0","24.673170731707316","","25971.0","26.636923076923075","","15246.0","26.017064846416382","","13844.0","25.125226860254084","","20013.0","24.89179104477612","","13399.0","27.62680412371134",""
"CL = 126"," -> ","VM = 8","","24369.0","26.03525641025641","","17172.0","24.743515850144092","","24828.0","25.129554655870447","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","12898.0","25.951710261569417","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","15246.0","26.017064846416382","","13844.0","25.125226860254084","","20013.0","24.89179104477612","","13399.0","27.62680412371134",""
"CL = 127"," -> ","VM = 1","","24369.0","26.03525641025641","","18640.0","26.85878962536023","","24828.0","25.129554655870447","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","12898.0","25.951710261569417","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","15246.0","26.017064846416382","","13844.0","25.125226860254084","","20013.0","24.89179104477612","","13399.0","27.62680412371134",""
"CL = 128"," -> ","VM = 12","","24369.0","26.03525641025641","","18640.0","26.85878962536023","","24828.0","25.129554655870447","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","12898.0","25.951710261569417","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","15246.0","26.017064846416382","","13844.0","25.125226860254084","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 129"," -> ","VM = 11","","24369.0","26.03525641025641","","18640.0","26.85878962536023","","24828.0","25.129554655870447","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","12898.0","25.951710261569417","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","15246.0","26.017064846416382","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 130"," -> ","VM = 2","","24369.0","26.03525641025641","","18640.0","26.85878962536023","","27694.0","28.030364372469634","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","12898.0","25.951710261569417","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","15246.0","26.017064846416382","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 131"," -> ","VM = 5","","24369.0","26.03525641025641","","18640.0","26.85878962536023","","27694.0","28.030364372469634","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","15246.0","26.017064846416382","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 132"," -> ","VM = 10","","24369.0","26.03525641025641","","18640.0","26.85878962536023","","27694.0","28.030364372469634","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 133"," -> ","VM = 0","","26393.0","28.197649572649574","","18640.0","26.85878962536023","","27694.0","28.030364372469634","","17445.0","26.03731343283582","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 134"," -> ","VM = 3","","26393.0","28.197649572649574","","18640.0","26.85878962536023","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","25971.0","26.636923076923075","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 135"," -> ","VM = 9","","26393.0","28.197649572649574","","18640.0","26.85878962536023","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 136"," -> ","VM = 1","","26393.0","28.197649572649574","","20672.0","29.786743515850144","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","16099.0","26.87646076794658","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 137"," -> ","VM = 7","","26393.0","28.197649572649574","","20672.0","29.786743515850144","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","21673.0","26.95646766169154","","13399.0","27.62680412371134",""
"CL = 138"," -> ","VM = 12","","26393.0","28.197649572649574","","20672.0","29.786743515850144","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","12889.0","27.020964360587","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","13399.0","27.62680412371134",""
"CL = 139"," -> ","VM = 6","","26393.0","28.197649572649574","","20672.0","29.786743515850144","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","19862.0","27.208219178082192","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","13399.0","27.62680412371134",""
"CL = 140"," -> ","VM = 4","","26393.0","28.197649572649574","","20672.0","29.786743515850144","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","13399.0","27.62680412371134",""
"CL = 141"," -> ","VM = 13","","26393.0","28.197649572649574","","20672.0","29.786743515850144","","27694.0","28.030364372469634","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","15292.0","31.529896907216497",""
"CL = 142"," -> ","VM = 2","","26393.0","28.197649572649574","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","15292.0","31.529896907216497",""
"CL = 143"," -> ","VM = 0","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","27778.0","28.49025641025641","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","15292.0","31.529896907216497",""
"CL = 144"," -> ","VM = 9","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","17241.0","28.78297161936561","","17744.0","28.852032520325203","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","15292.0","31.529896907216497",""
"CL = 145"," -> ","VM = 7","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","17744.0","28.852032520325203","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","15292.0","31.529896907216497",""
"CL = 146"," -> ","VM = 8","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","14425.0","29.02414486921529","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","15292.0","31.529896907216497",""
"CL = 147"," -> ","VM = 5","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","23427.0","29.138059701492537","","15292.0","31.529896907216497",""
"CL = 148"," -> ","VM = 12","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","19621.0","29.285074626865672","","21473.0","29.415068493150685","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 149"," -> ","VM = 3","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","21411.0","31.95671641791045","","21473.0","29.415068493150685","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","16149.0","29.308529945553538","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 150"," -> ","VM = 11","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","21411.0","31.95671641791045","","21473.0","29.415068493150685","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","18590.0","33.738656987295826","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 151"," -> ","VM = 4","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","17246.0","29.43003412969283","","18590.0","33.738656987295826","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 152"," -> ","VM = 10","","28854.0","30.826923076923077","","20672.0","29.786743515850144","","30188.0","30.554655870445345","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 153"," -> ","VM = 1","","28854.0","30.826923076923077","","23458.0","33.80115273775216","","30188.0","30.554655870445345","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 154"," -> ","VM = 2","","28854.0","30.826923076923077","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 155"," -> ","VM = 0","","29917.0","31.962606837606838","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","25146.0","31.276119402985074","","15292.0","31.529896907216497",""
"CL = 156"," -> ","VM = 12","","29917.0","31.962606837606838","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","15586.0","31.36016096579477","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","15292.0","31.529896907216497",""
"CL = 157"," -> ","VM = 5","","29917.0","31.962606837606838","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","30735.0","31.523076923076925","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","15292.0","31.529896907216497",""
"CL = 158"," -> ","VM = 9","","29917.0","31.962606837606838","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","15292.0","31.529896907216497",""
"CL = 159"," -> ","VM = 13","","29917.0","31.962606837606838","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","21411.0","31.95671641791045","","23091.0","31.63150684931507","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 160"," -> ","VM = 4","","29917.0","31.962606837606838","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","21411.0","31.95671641791045","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 161"," -> ","VM = 3","","29917.0","31.962606837606838","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 162"," -> ","VM = 0","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","19721.0","32.06666666666667","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 163"," -> ","VM = 8","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","31946.0","32.33400809716599","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 164"," -> ","VM = 2","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","33074.0","33.47570850202429","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","15545.0","32.58909853249476","","19610.0","32.73789649415693","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 165"," -> ","VM = 6","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","33074.0","33.47570850202429","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","19610.0","32.73789649415693","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 166"," -> ","VM = 7","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","33074.0","33.47570850202429","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","19227.0","32.810580204778155","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 167"," -> ","VM = 10","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","33074.0","33.47570850202429","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","21198.0","36.1740614334471","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 168"," -> ","VM = 2","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","24592.0","33.68767123287671","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","21198.0","36.1740614334471","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 169"," -> ","VM = 4","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","21198.0","36.1740614334471","","18590.0","33.738656987295826","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 170"," -> ","VM = 11","","32765.0","35.00534188034188","","23458.0","33.80115273775216","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 171"," -> ","VM = 1","","32765.0","35.00534188034188","","25263.0","36.40201729106628","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","27664.0","34.407960199004975","","17608.0","36.30515463917526",""
"CL = 172"," -> ","VM = 12","","32765.0","35.00534188034188","","25263.0","36.40201729106628","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","21204.0","34.4780487804878","","33714.0","34.57846153846154","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 173"," -> ","VM = 8","","32765.0","35.00534188034188","","25263.0","36.40201729106628","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","22928.0","37.28130081300813","","33714.0","34.57846153846154","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 174"," -> ","VM = 9","","32765.0","35.00534188034188","","25263.0","36.40201729106628","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","20928.0","34.93823038397329","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 175"," -> ","VM = 7","","32765.0","35.00534188034188","","25263.0","36.40201729106628","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 176"," -> ","VM = 0","","33793.0","36.10363247863248","","25263.0","36.40201729106628","","35251.0","35.67914979757085","","23520.0","35.1044776119403","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 177"," -> ","VM = 3","","33793.0","36.10363247863248","","25263.0","36.40201729106628","","35251.0","35.67914979757085","","25899.0","38.65522388059701","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 178"," -> ","VM = 2","","33793.0","36.10363247863248","","25263.0","36.40201729106628","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 179"," -> ","VM = 0","","36355.0","38.840811965811966","","25263.0","36.40201729106628","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","21198.0","36.1740614334471","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 180"," -> ","VM = 10","","36355.0","38.840811965811966","","25263.0","36.40201729106628","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","29200.0","36.318407960199","","17608.0","36.30515463917526",""
"CL = 181"," -> ","VM = 13","","36355.0","38.840811965811966","","25263.0","36.40201729106628","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","29200.0","36.318407960199","","20281.0","41.81649484536082",""
"CL = 182"," -> ","VM = 12","","36355.0","38.840811965811966","","25263.0","36.40201729106628","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","26566.0","36.391780821917806","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 183"," -> ","VM = 4","","36355.0","38.840811965811966","","25263.0","36.40201729106628","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 184"," -> ","VM = 1","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","35558.0","36.46974358974359","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 185"," -> ","VM = 9","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","18288.0","36.796780684104625","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 186"," -> ","VM = 5","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","22928.0","37.28130081300813","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 187"," -> ","VM = 8","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","36842.0","37.28947368421053","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
"CL = 188"," -> ","VM = 2","","36355.0","38.840811965811966","","27335.0","39.387608069164266","","38804.0","39.2753036437247","","25899.0","38.65522388059701","","29218.0","40.02465753424657","","20429.0","41.1046277665996","","18242.0","38.24318658280922","","23529.0","39.28046744574291","","25218.0","41.00487804878049","","38215.0","39.194871794871794","","23856.0","40.7098976109215","","21047.0","38.1978221415608","","31185.0","38.78731343283582","","20281.0","41.81649484536082",""
